provider_id,fullName,email,phoneNumber,serviceType,expertise,experienceYears,status,kycStatus,rating,totalJobsCompleted,acceptanceRate,cancellationRate,avgResponseSeconds,serviceRadiusKm,priceLevel,languages,availableSlots,createdAt,latitude,longitude,address,distance_km
1563,Rajesh Ahmad,rajesh.ahmad.1563@pequire.com,+91 7676593157,Electrical,"wiring,washing machine,inverter",13,Online,Verified,3.8,292,83,1,1677,16,budget,Bhojpuri,"03:00 PM - 05:00 PM,09:00 AM - 11:00 AM,11:00 AM - 01:00 PM",2025-06-07T16:08:25.830063,26.478845064728432,80.35076028794242,"Civil Lines, Kanpur",0.81
1564,Salman Dwivedi,salman.dwivedi.1564@pequire.com,+91 9116903209,Laundry,"carpet cleaning,woolens",20,Online,Verified,4.7,211,63,12,873,5,premium,"Bhojpuri,Hindi,English","01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,03:00 PM - 05:00 PM",2026-04-07T16:08:25.830063,26.42147932423557,80.2985846149053,"Barra, Kanpur",7.65
1565,Ajay Verma,ajay.verma.1565@pequire.com,+91 8842878172,Plumbing,"water tank cleaning,tap fitting,pipe leak",8,Online,Verified,3.6,173,71,15,351,17,budget,Punjabi,"05:00 PM - 07:00 PM,11:00 AM - 01:00 PM,03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2026-02-27T16:08:25.830063,26.40772111243947,80.31782039239594,"Naubasta, Kanpur",7.84
1566,Deepak Agarwal,deepak.agarwal.1566@pequire.com,+91 8920961820,Electrical,"wiring,led light",21,Online,Verified,4.2,336,80,1,2225,19,standard,Hindi,"09:00 AM - 11:00 AM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM",2026-04-12T16:08:25.830063,26.433762977629275,80.2807813440052,"Govind Nagar, Kanpur",8.18
1567,Vishal Agarwal,vishal.agarwal.1567@pequire.com,+91 7892643257,Plumbing,"toilet blockage,tap fitting,pipe leak",20,Offline,Verified,4.6,417,99,15,364,20,premium,Punjabi,"05:00 PM - 07:00 PM,03:00 PM - 05:00 PM,01:00 PM - 03:00 PM",2026-01-16T16:08:25.830063,26.39683322072585,80.33437412596841,"Naubasta, Kanpur",8.48
1568,Pankaj Saini,pankaj.saini.1568@pequire.com,+91 6635585650,Laundry,"steam iron,carpet cleaning,stain removal,bridal wear,dry clean",7,Offline,Verified,4.7,206,65,0,2518,17,standard,English,"03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,09:00 AM - 11:00 AM,01:00 PM - 03:00 PM",2026-02-23T16:08:25.830063,26.469116282035564,80.35571971972188,"Cantonment, Kanpur",0.53
1569,Manoj Dwivedi,manoj.dwivedi.1569@pequire.com,+91 9770047323,Laundry,"carpet cleaning,stain removal,dry clean,woolens,steam iron",2,Online,Verified,4.5,1,94,11,2475,20,premium,Hindi,"11:00 AM - 01:00 PM,09:00 AM - 11:00 AM",2025-06-03T16:08:25.830063,26.446987721559967,80.31955561004337,"Gumti No. 5, Kanpur",4.17
1570,Sumit Verma,sumit.verma.1570@pequire.com,+91 9184087298,Laundry,"woolens,carpet cleaning,dry clean,bridal wear,steam iron",5,Offline,Verified,4.1,140,92,14,1917,19,premium,Punjabi,"11:00 AM - 01:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2026-03-20T16:08:25.830063,26.42903764070994,80.34021352145584,"Kidwai Nagar, Kanpur",4.86
1571,Manoj Saini,manoj.saini.1571@pequire.com,+91 6155379798,Carpentry,"bed repair,window repair,sofa repair,door repair,lock fix",2,Offline,Verified,5.0,39,77,5,1341,11,standard,Hindi,"11:00 AM - 01:00 PM,09:00 AM - 11:00 AM,05:00 PM - 07:00 PM,01:00 PM - 03:00 PM",2025-05-14T16:08:25.830063,26.474412495138935,80.27947326497289,"Kakadeo, Kanpur",7.15
1572,Deepak Chauhan,deepak.chauhan.1572@pequire.com,+91 7763761131,Electrical,"ac repair,led light,inverter,wiring,switchboard",15,Online,Verified,4.2,89,66,14,1074,24,standard,"Punjabi,English,Hindi","03:00 PM - 05:00 PM,09:00 AM - 11:00 AM,05:00 PM - 07:00 PM,01:00 PM - 03:00 PM",2025-12-10T16:08:25.830063,26.433393836049632,80.4014513013447,"Jajmau, Kanpur",6.56
1573,Pankaj Rathore,pankaj.rathore.1573@pequire.com,+91 7264987204,Laundry,"bridal wear,woolens,dry clean,steam iron,curtain cleaning,stain removal",6,Online,Verified,3.8,253,75,6,2711,8,standard,"Hindi,Punjabi","11:00 AM - 01:00 PM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,03:00 PM - 05:00 PM",2025-12-26T16:08:25.830063,26.405105424423212,80.28031934320197,"Barra, Kanpur",10.22
1574,Pankaj Rathore,pankaj.rathore.1574@pequire.com,+91 8637354076,Plumbing,"shower repair,sink repair",12,Busy,Verified,3.6,104,77,6,3145,5,budget,Punjabi,"11:00 AM - 01:00 PM,09:00 AM - 11:00 AM",2025-05-27T16:08:25.830063,26.418474556575504,80.31607885479102,"Kidwai Nagar, Kanpur",6.86
1575,Shakeel Gupta,shakeel.gupta.1575@pequire.com,+91 7024018834,Carpentry,"window repair,modular kitchen,furniture polish,sofa repair,lock fix",7,Online,Verified,3.6,89,99,23,636,7,standard,"English,Hindi","03:00 PM - 05:00 PM,09:00 AM - 11:00 AM",2026-03-14T16:08:25.830063,26.470624199169485,80.31389678973056,"Swaroop Nagar, Kanpur",3.71
1576,Sumit Singh,sumit.singh.1576@pequire.com,+91 7646057189,Carpentry,"window repair,lock fix,modular kitchen,door repair,sofa repair,bed repair",5,Offline,Verified,4.2,264,70,8,85,10,premium,"English,Bhojpuri","01:00 PM - 03:00 PM,03:00 PM - 05:00 PM,09:00 AM - 11:00 AM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM",2025-12-18T16:08:25.830063,26.494153869754406,80.27992170605137,"Kakadeo, Kanpur",7.52
1577,Ravi Verma,ravi.verma.1577@pequire.com,+91 8718229870,Laundry,"curtain cleaning,bridal wear,steam iron",11,Offline,Verified,3.5,214,71,4,3464,12,budget,English,"05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2025-11-09T16:08:25.830063,26.468513302772223,80.3564074596159,"Civil Lines, Kanpur",0.62
1578,Sunil Ahmad,sunil.ahmad.1578@pequire.com,+91 8425427707,Plumbing,"shower repair,pipe leak,tap fitting",8,Online,Verified,4.3,104,81,15,1752,20,standard,Punjabi,"03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM,09:00 AM - 11:00 AM",2025-10-11T16:08:25.830063,26.491210941614167,80.29430714973634,"Vishnupuri, Kanpur",6.07
1579,Rahul Verma,rahul.verma.1579@pequire.com,+91 7482815264,Carpentry,"lock fix,cabinet fix",3,Online,Verified,3.6,416,95,8,1297,14,premium,"English,Hindi","01:00 PM - 03:00 PM,05:00 PM - 07:00 PM",2026-04-20T16:08:25.830063,26.501012606316788,80.25260591321934,"Kalyanpur, Kanpur",10.34
1580,Shakeel Agarwal,shakeel.agarwal.1580@pequire.com,+91 9465270325,Laundry,"stain removal,woolens,curtain cleaning",17,Online,Verified,4.9,266,76,6,3536,25,budget,"Hindi,Punjabi,Bhojpuri","01:00 PM - 03:00 PM,11:00 AM - 01:00 PM",2026-01-14T16:08:25.830063,26.467982300656047,80.27947675018441,"Kakadeo, Kanpur",7.15
1581,Shakeel Tiwari,shakeel.tiwari.1581@pequire.com,+91 6560077921,Laundry,"curtain cleaning,steam iron,carpet cleaning,bridal wear,dry clean,woolens",22,Online,Verified,4.5,83,84,11,3181,5,budget,"English,Hindi","01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2026-03-11T16:08:25.830063,26.49316997443066,80.28599584588397,"Azad Nagar, Kanpur",6.92
1582,Sunil Chauhan,sunil.chauhan.1582@pequire.com,+91 9394032546,Laundry,"woolens,dry clean,stain removal,curtain cleaning,steam iron",5,Busy,Verified,4.3,90,89,2,361,5,premium,"Bhojpuri,Hindi","05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2025-05-05T16:08:25.830063,26.454463848791605,80.28061534290141,"Govind Nagar, Kanpur",7.28
1583,Deepak Rathore,deepak.rathore.1583@pequire.com,+91 9580910536,Plumbing,"shower repair,pipe leak,geyser repair,toilet blockage,tap fitting",19,Online,Verified,4.1,149,93,13,228,10,premium,"English,Hindi,Punjabi","09:00 AM - 11:00 AM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM",2025-07-07T16:08:25.830063,26.417240762928632,80.2833710907913,"Barra, Kanpur",9.06
1584,Vikas Saini,vikas.saini.1584@pequire.com,+91 6725123182,Plumbing,"pipe leak,water tank cleaning,sink repair",3,Offline,Pending,3.8,4,67,33,1373,11,budget,"Hindi,Bhojpuri,English","01:00 PM - 03:00 PM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM",2025-11-28T16:08:25.830063,26.44603410175661,80.28484119932719,"Govind Nagar, Kanpur",7.19
1585,Pankaj Jain,pankaj.jain.1585@pequire.com,+91 7110355612,Carpentry,"cabinet fix,sofa repair,bed repair,modular kitchen,door repair,window repair",3,Offline,Pending,3.6,270,98,4,3139,11,budget,"Punjabi,Bhojpuri","01:00 PM - 03:00 PM,03:00 PM - 05:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,11:00 AM - 01:00 PM",2025-08-22T16:08:25.830063,26.453726920011817,80.28891220244373,"Govind Nagar, Kanpur",6.51
1586,Rahul Kapoor,rahul.kapoor.1586@pequire.com,+91 7864455908,Plumbing,"geyser repair,sink repair,toilet blockage,shower repair,pipe leak",18,Busy,Pending,4.6,395,71,8,1727,13,budget,"Punjabi,Hindi","03:00 PM - 05:00 PM,01:00 PM - 03:00 PM",2025-08-27T16:08:25.830063,26.434943408937407,80.38654742373225,"Jajmau, Kanpur",5.38
1587,Imran Maurya,imran.maurya.1587@pequire.com,+91 9188032817,Laundry,"stain removal,curtain cleaning",15,Offline,Verified,4.4,379,84,9,2469,23,budget,Bhojpuri,"03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM,09:00 AM - 11:00 AM,05:00 PM - 07:00 PM",2025-12-13T16:08:25.830063,26.49276060236525,80.32082244650587,"Swaroop Nagar, Kanpur",3.83
1588,Karan Maurya,karan.maurya.1588@pequire.com,+91 6949398730,Laundry,"dry clean,woolens,bridal wear,stain removal,carpet cleaning,steam iron",9,Online,Verified,3.7,158,93,32,3394,16,standard,"Hindi,Bhojpuri,English","05:00 PM - 07:00 PM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM",2025-11-16T16:08:25.830063,26.434329620064524,80.37720462874871,"Shyam Nagar, Kanpur",4.89
1589,Rohan Agarwal,rohan.agarwal.1589@pequire.com,+91 7567693866,Laundry,"steam iron,curtain cleaning,dry clean,carpet cleaning,woolens,stain removal",22,Busy,Verified,4.7,109,71,11,988,6,premium,"Hindi,Punjabi","01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM,03:00 PM - 05:00 PM",2025-10-05T16:08:25.830063,26.622714211412195,80.25774473473659,"Bithoor, Kanpur",19.2
1590,Rohan Yadav,rohan.yadav.1590@pequire.com,+91 8532926366,Plumbing,"geyser repair,pipe leak,sink repair,toilet blockage,water tank cleaning,tap fitting",4,Online,Verified,4.8,171,65,10,2169,13,premium,"Hindi,Bhojpuri,Punjabi","01:00 PM - 03:00 PM,09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM,03:00 PM - 05:00 PM",2025-06-07T16:08:25.830063,26.472579191992384,80.35698263467663,"Naubasta, Kanpur",8.25
1591,Arjun Kushwaha,arjun.kushwaha.1591@pequire.com,+91 9028333900,Plumbing,"shower repair,sink repair,geyser repair",24,Online,Verified,3.8,422,96,9,2926,14,standard,"English,Hindi,Bhojpuri","05:00 PM - 07:00 PM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,09:00 AM - 11:00 AM",2026-02-02T16:08:25.830063,26.485020389776228,80.32492713761224,"Swaroop Nagar, Kanpur",3.01
1592,Ajay Shukla,ajay.shukla.1592@pequire.com,+91 6813661681,Carpentry,"sofa repair,furniture polish,cabinet fix,modular kitchen,bed repair",7,Online,Verified,3.9,61,87,33,3249,17,budget,Bhojpuri,"09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM",2025-08-07T16:08:25.830063,26.40500400663653,80.33708231903931,"Naubasta, Kanpur",7.54
1593,Amit Kushwaha,amit.kushwaha.1593@pequire.com,+91 7132352537,Carpentry,"furniture polish,modular kitchen,window repair,lock fix,cabinet fix",3,Offline,Verified,3.6,399,97,22,3004,12,standard,"English,Punjabi","05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM",2025-10-27T16:08:25.830063,26.420124283882345,80.36012591732786,"Shyam Nagar, Kanpur",5.79
1594,Karan Khan,karan.khan.1594@pequire.com,+91 7638487252,Laundry,"dry clean,stain removal",5,Online,Verified,3.7,220,99,19,3368,12,premium,Bhojpuri,"01:00 PM - 03:00 PM,03:00 PM - 05:00 PM,05:00 PM - 07:00 PM",2026-03-23T16:08:25.831062,26.440831206931225,80.27743797714759,"Govind Nagar, Kanpur",8.1
1595,Sunil Tiwari,sunil.tiwari.1595@pequire.com,+91 6853605905,Plumbing,"shower repair,geyser repair,pipe leak",8,Online,Verified,3.5,198,92,3,3188,19,premium,Bhojpuri,"01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM",2025-12-27T16:08:25.831062,26.43216394347419,80.39695502626398,"Jajmau, Kanpur",6.32
1596,Salman Mishra,salman.mishra.1596@pequire.com,+91 9992600715,Laundry,"stain removal,steam iron",12,Online,Verified,4.3,319,94,14,571,24,standard,"Hindi,Punjabi","01:00 PM - 03:00 PM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM,03:00 PM - 05:00 PM,09:00 AM - 11:00 AM",2026-01-10T16:08:25.831062,26.42211175350353,80.29521684576947,"Barra, Kanpur",7.83
1597,Manoj Mishra,manoj.mishra.1597@pequire.com,+91 7536381891,Laundry,"bridal wear,carpet cleaning,curtain cleaning",4,Online,Verified,4.0,0,76,6,2735,9,budget,"Bhojpuri,Hindi","01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,03:00 PM - 05:00 PM",2025-07-31T16:08:25.831062,26.4285060988501,80.28388974478878,"Govind Nagar, Kanpur",8.24
1598,Sanjay Rathore,sanjay.rathore.1598@pequire.com,+91 8885564399,Plumbing,"geyser repair,water tank cleaning",11,Online,Verified,3.8,167,83,25,2018,16,budget,"English,Punjabi,Hindi","11:00 AM - 01:00 PM,03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM",2026-03-12T16:08:25.831062,26.49012375010258,80.2262412198521,"Panki, Kanpur",12.61
1599,Ankit Rathore,ankit.rathore.1599@pequire.com,+91 7433970272,Laundry,"carpet cleaning,bridal wear,stain removal,woolens",14,Online,Verified,4.5,312,66,0,158,17,budget,English,"03:00 PM - 05:00 PM,09:00 AM - 11:00 AM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM",2025-04-29T16:08:25.831062,26.49150590145806,80.25090588867268,"Kalyanpur, Kanpur",10.22
1600,Suresh Shukla,suresh.shukla.1600@pequire.com,+91 6464175524,Plumbing,"pipe leak,tap fitting,geyser repair",23,Online,Pending,4.6,302,65,8,420,21,standard,"English,Hindi","09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM",2025-07-21T16:08:25.831062,26.48305533449774,80.31233190833862,"Vishnupuri, Kanpur",4.07
1601,Vikas Singh,vikas.singh.1601@pequire.com,+91 9981696963,Electrical,"switchboard,inverter",9,Offline,Pending,1.8,381,85,29,3178,19,standard,"Punjabi,Hindi","09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM,03:00 PM - 05:00 PM,05:00 PM - 07:00 PM",2025-06-23T16:08:25.831062,26.450274683496296,80.37095896772101,"Cantonment, Kanpur",3.08
1602,Arvind Dwivedi,arvind.dwivedi.1602@pequire.com,+91 8145645083,Carpentry,"furniture polish,bed repair,sofa repair,window repair,lock fix,door repair",4,Online,Verified,4.5,151,77,12,2576,5,standard,"Hindi,Bhojpuri,English","09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM",2026-01-17T16:08:25.831062,26.42408954800588,80.29944310171359,"Barra, Kanpur",7.38
1603,Rajesh Tiwari,rajesh.tiwari.1603@pequire.com,+91 9840302803,Carpentry,"furniture polish,window repair,door repair",2,Online,Verified,4.9,93,77,8,2616,10,budget,"Hindi,Punjabi,Bhojpuri","03:00 PM - 05:00 PM,11:00 AM - 01:00 PM",2025-10-11T16:08:25.831062,26.41893129510812,80.31902787153584,"Kidwai Nagar, Kanpur",6.68
1604,Pradeep Khan,pradeep.khan.1604@pequire.com,+91 6043979004,Laundry,"carpet cleaning,woolens,bridal wear",4,Online,Pending,3.6,213,99,26,1834,5,premium,"Bhojpuri,English","03:00 PM - 05:00 PM,09:00 AM - 11:00 AM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM",2025-10-14T16:08:25.831062,26.463879013138666,80.31371496502325,"Gumti No. 5, Kanpur",3.83
1605,Deepak Verma,deepak.verma.1605@pequire.com,+91 8314668182,Electrical,"fan repair,inverter,ac repair,washing machine,led light,wiring",9,Busy,Verified,1.8,45,100,30,3514,20,premium,"Punjabi,Bhojpuri","05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,03:00 PM - 05:00 PM",2025-08-04T16:08:25.831062,26.407815374934053,80.2978105628004,"Barra, Kanpur",8.86
1606,Sandeep Chauhan,sandeep.chauhan.1606@pequire.com,+91 9953864420,Electrical,"inverter,led light,refrigerator,fan repair,washing machine",25,Online,Verified,4.4,383,70,0,1017,8,standard,Punjabi,"03:00 PM - 05:00 PM,11:00 AM - 01:00 PM",2025-06-12T16:08:25.831062,26.405681361143294,80.34150453073354,"Naubasta, Kanpur",7.39
1607,Sandeep Gupta,sandeep.gupta.1607@pequire.com,+91 9498515766,Electrical,"washing machine,wiring,ac repair,fan repair",5,Online,Verified,4.1,482,97,0,2126,14,budget,"Hindi,Punjabi","01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM",2026-01-26T16:08:25.831062,26.500326438467727,80.28852089607643,"Vishnupuri, Kanpur",7.01
1608,Arjun Ahmad,arjun.ahmad.1608@pequire.com,+91 6843554662,Plumbing,"shower repair,sink repair,pipe leak,geyser repair,tap fitting,water tank cleaning",8,Busy,Verified,4.3,484,89,13,3230,18,standard,"Hindi,English","09:00 AM - 11:00 AM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM",2025-10-04T16:08:25.831062,26.47758391668409,80.31388994103968,"Swaroop Nagar, Kanpur",3.77
1609,Rohan Khan,rohan.khan.1609@pequire.com,+91 6319780964,Electrical,"inverter,switchboard,ac repair",19,Offline,Verified,3.9,422,91,24,1603,7,premium,"English,Bhojpuri","09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM",2025-12-08T16:08:25.831062,26.40600477329386,80.34440017480415,"Kidwai Nagar, Kanpur",7.33
1610,Rohan Rathore,rohan.rathore.1610@pequire.com,+91 6192618443,Plumbing,"toilet blockage,shower repair,water tank cleaning,sink repair,pipe leak,tap fitting",22,Online,Verified,4.4,110,89,7,992,23,standard,"Bhojpuri,Punjabi,Hindi","11:00 AM - 01:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM,05:00 PM - 07:00 PM,03:00 PM - 05:00 PM",2026-02-14T16:08:25.831062,26.480748123283973,80.34751349003368,"Civil Lines, Kanpur",1.08
1611,Karan Maurya,karan.maurya.1611@pequire.com,+91 9829261218,Carpentry,"sofa repair,bed repair",8,Online,Verified,3.9,500,91,9,2778,23,premium,"Punjabi,Hindi","03:00 PM - 05:00 PM,05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM",2026-02-21T16:08:25.831062,26.50178330350036,80.30269823236617,"Vishnupuri, Kanpur",5.88
1612,Ravi Ahmad,ravi.ahmad.1612@pequire.com,+91 9172774009,Electrical,"wiring,ac repair",6,Online,Pending,4.6,56,90,6,3329,14,premium,"English,Hindi","09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM",2025-05-13T16:08:25.831062,26.412668336719566,80.32017639671888,"Kidwai Nagar, Kanpur",7.24
1613,Sandeep Pandey,sandeep.pandey.1613@pequire.com,+91 7714631310,Electrical,"inverter,ac repair,wiring,led light,washing machine,fan repair",3,Online,Verified,4.5,46,70,1,3182,19,premium,"Hindi,Bhojpuri","03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM,01:00 PM - 03:00 PM",2025-09-20T16:08:25.831062,26.47581742320675,80.30762469286937,"Vishnupuri, Kanpur",4.36
1614,Manish Ahmad,manish.ahmad.1614@pequire.com,+91 8117080467,Carpentry,"furniture polish,bed repair,window repair",3,Busy,Verified,4.9,202,80,10,3360,20,budget,"Bhojpuri,Hindi,Punjabi","03:00 PM - 05:00 PM,01:00 PM - 03:00 PM",2026-02-27T16:08:25.831062,26.489904138899202,80.28937371094766,"Vishnupuri, Kanpur",6.48
1615,Deepak Mishra,deepak.mishra.1615@pequire.com,+91 6478264567,Carpentry,"sofa repair,door repair,cabinet fix,furniture polish,modular kitchen",23,Online,Verified,4.5,199,75,0,1050,8,premium,"Hindi,English","09:00 AM - 11:00 AM,05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM,03:00 PM - 05:00 PM",2026-04-09T16:08:25.831590,26.4245450650608,80.3237732898822,"Kidwai Nagar, Kanpur",5.9
1616,Vishal Kapoor,vishal.kapoor.1616@pequire.com,+91 8459423495,Plumbing,"sink repair,shower repair,pipe leak,tap fitting,geyser repair",11,Busy,Verified,4.7,468,82,12,2030,10,standard,"Punjabi,English,Bhojpuri","09:00 AM - 11:00 AM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM",2025-12-20T16:08:25.831590,26.473161822404514,80.28094738512532,"Kakadeo, Kanpur",6.99
1617,Ravi Verma,ravi.verma.1617@pequire.com,+91 7636999060,Plumbing,"water tank cleaning,pipe leak",4,Online,Verified,4.2,308,71,8,69,16,standard,Bhojpuri,"11:00 AM - 01:00 PM,09:00 AM - 11:00 AM,01:00 PM - 03:00 PM",2025-06-15T16:08:25.831590,26.433818615115065,80.34077445911436,"Kidwai Nagar, Kanpur",4.33
1618,Rajesh Pandey,rajesh.pandey.1618@pequire.com,+91 7512470740,Laundry,"woolens,carpet cleaning,curtain cleaning,steam iron",22,Online,Pending,4.4,223,97,3,1751,12,standard,"English,Punjabi,Bhojpuri","09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,01:00 PM - 03:00 PM",2025-12-17T16:08:25.831590,26.447282287243947,80.28133144547644,"Govind Nagar, Kanpur",7.46
1619,Salman Rathore,salman.rathore.1619@pequire.com,+91 6151066586,Plumbing,"water tank cleaning,sink repair,tap fitting",5,Online,Verified,4.3,362,71,3,2389,15,premium,"Bhojpuri,Punjabi","03:00 PM - 05:00 PM,01:00 PM - 03:00 PM",2026-03-08T16:08:25.831590,26.487866366370902,80.28267376820615,"Azad Nagar, Kanpur",7.06
1620,Vishal Chauhan,vishal.chauhan.1620@pequire.com,+91 7338772675,Plumbing,"sink repair,water tank cleaning,pipe leak",12,Online,Verified,4.1,343,74,2,2667,14,standard,"Hindi,Punjabi","01:00 PM - 03:00 PM,05:00 PM - 07:00 PM",2025-06-15T16:08:25.831590,26.498866533264042,80.28089157455541,"Azad Nagar, Kanpur",7.63
1621,Sandeep Mishra,sandeep.mishra.1621@pequire.com,+91 7357888325,Carpentry,"furniture polish,door repair,modular kitchen",17,Busy,Verified,5.0,421,90,1,365,8,standard,Punjabi,"03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM,05:00 PM - 07:00 PM",2025-12-05T16:08:25.831590,26.49885546689549,80.25079194041446,"Kalyanpur, Kanpur",10.44
1622,Deepak Pandey,deepak.pandey.1622@pequire.com,+91 9441073892,Laundry,"woolens,steam iron,bridal wear,stain removal",12,Online,Verified,3.8,497,62,23,1549,22,standard,"Punjabi,Hindi,English","11:00 AM - 01:00 PM,03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM",2026-01-20T16:08:25.831590,26.450192384196026,80.3021742832559,"Gumti No. 5, Kanpur",5.43
1623,Sanjay Gupta,sanjay.gupta.1623@pequire.com,+91 7870586995,Electrical,"washing machine,ac repair",13,Offline,Pending,3.6,376,67,25,210,18,standard,"Hindi,English,Punjabi","01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM",2025-07-29T16:08:25.831590,26.503601167448885,80.27237119820717,"Kalyanpur, Kanpur",8.61
1624,Jitendra Kushwaha,jitendra.kushwaha.1624@pequire.com,+91 6023567058,Electrical,"wiring,ac repair,inverter,fan repair,led light,washing machine",9,Online,Verified,4.5,45,97,15,740,22,premium,"Bhojpuri,English,Hindi","03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM",2025-07-21T16:08:25.831590,26.503185066758082,80.24602235043243,"Kalyanpur, Kanpur",11.04
